# DM Label Debug: Face Sets
# ID, Type, Label Values
20777, face, -1
20778, face, 2
20779, face, -1
20780, face, -1
20781, face, -1
20782, face, 2
20783, face, -1
20784, face, -1
20785, face, -1
20786, face, 2
20787, face, -1
20788, face, -1
20789, face, -1
20790, face, 2
20791, face, -1
20792, face, -1
20793, face, -1
20794, face, 2
20795, face, -1
20796, face, -1
20797, face, -1
20798, face, 2
20799, face, -1
20800, face, -1
20801, face, -1
20802, face, 2
20803, face, -1
20804, face, -1
20805, face, -1
20806, face, 2
20807, face, -1
20808, face, -1
20809, face, -1
20810, face, 2
20811, face, -1
20812, face, -1
20813, face, -1
20814, face, 2
20815, face, -1
20816, face, -1
20817, face, -1
20818, face, 2
20819, face, -1
20820, face, -1
20821, face, -1
20822, face, 2
20823, face, -1
20824, face, -1
20825, face, -1
20826, face, 2
20827, face, -1
20828, face, -1
20829, face, -1
20830, face, 2
20831, face, -1
20832, face, -1
20833, face, -1
20834, face, 2
20835, face, -1
20836, face, -1
20837, face, -1
20838, face, 2
20839, face, -1
20840, face, -1
20841, face, -1
20842, face, 2
20843, face, -1
20844, face, -1
20845, face, -1
20846, face, 2
20847, face, -1
20848, face, -1
20849, face, -1
20850, face, 2
20851, face, -1
20852, face, -1
20853, face, -1
20854, face, 2
20855, face, -1
20856, face, -1
20857, face, -1
20858, face, 2
20859, face, -1
20860, face, -1
20861, face, -1
20862, face, 2
20863, face, -1
20864, face, -1
20865, face, -1
20866, face, 2
20867, face, -1
20868, face, -1
20869, face, -1
20870, face, 2
20871, face, -1
20872, face, -1
20873, face, -1
20874, face, 2
20875, face, -1
20876, face, -1
20877, face, -1
20878, face, 2
20879, face, -1
20880, face, -1
20881, face, -1
20882, face, 2
20883, face, -1
20884, face, -1
20885, face, -1
20886, face, 2
20887, face, -1
20888, face, -1
20889, face, -1
20890, face, 2
20891, face, -1
20892, face, -1
20893, face, -1
20894, face, 2
20895, face, -1
20896, face, -1
20897, face, -1
20898, face, 2
20899, face, -1
20900, face, -1
20901, face, -1
20902, face, 2
20903, face, -1
20904, face, -1
20905, face, -1
20906, face, 2
20907, face, 1
20908, face, -1
20909, face, -1
20910, face, 2
20911, face, 1
20912, face, -1
20913, face, -1
20914, face, -1
20915, face, 2
20916, face, -1
20917, face, -1
20918, face, -1
20919, face, 2
20920, face, -1
20921, face, -1
20922, face, -1
20923, face, 2
20924, face, -1
20925, face, -1
20926, face, -1
20927, face, 2
20928, face, -1
20929, face, -1
20930, face, -1
20931, face, 2
20932, face, -1
20933, face, -1
20934, face, -1
20935, face, 2
20936, face, -1
20937, face, -1
20938, face, -1
20939, face, 2
20940, face, -1
20941, face, -1
20942, face, -1
20943, face, 2
20944, face, -1
20945, face, -1
20946, face, -1
20947, face, 2
20948, face, -1
20949, face, -1
20950, face, -1
20951, face, 2
20952, face, -1
20953, face, -1
20954, face, -1
20955, face, 2
20956, face, -1
20957, face, -1
20958, face, -1
20959, face, 2
20960, face, -1
20961, face, -1
20962, face, -1
20963, face, 2
20964, face, -1
20965, face, -1
20966, face, -1
20967, face, 2
20968, face, -1
20969, face, -1
20970, face, -1
20971, face, 2
20972, face, -1
20973, face, -1
20974, face, -1
20975, face, 2
20976, face, -1
20977, face, -1
20978, face, -1
20979, face, 2
20980, face, -1
20981, face, -1
20982, face, -1
20983, face, 2
20984, face, -1
20985, face, -1
20986, face, -1
20987, face, 2
20988, face, -1
20989, face, -1
20990, face, -1
20991, face, 2
20992, face, -1
20993, face, -1
20994, face, -1
20995, face, 2
20996, face, -1
20997, face, -1
20998, face, -1
20999, face, 2
21000, face, -1
21001, face, -1
21002, face, -1
21003, face, 2
21004, face, -1
21005, face, -1
21006, face, -1
21007, face, 2
21008, face, -1
21009, face, -1
21010, face, -1
21011, face, 2
21012, face, -1
21013, face, -1
21014, face, -1
21015, face, 2
21016, face, -1
21017, face, -1
21018, face, -1
21019, face, 2
21020, face, -1
21021, face, -1
21022, face, -1
21023, face, 2
21024, face, -1
21025, face, -1
21026, face, -1
21027, face, 2
21028, face, -1
21029, face, -1
21030, face, -1
21031, face, 2
21032, face, -1
21033, face, -1
21034, face, -1
21035, face, 2
21036, face, -1
21037, face, -1
21038, face, -1
21039, face, 2
21040, face, -1
21041, face, -1
21042, face, -1
21043, face, 2
21044, face, -1
21045, face, -1
21046, face, -1
21047, face, 2
21048, face, -1
21049, face, -1
21050, face, -1
21051, face, 2
21052, face, -1
21053, face, -1
21054, face, -1
21055, face, 2
21056, face, -1
21057, face, -1
21058, face, -1
21059, face, 2
21060, face, -1
21061, face, -1
21062, face, -1
21063, face, 2
21064, face, -1
21065, face, -1
21066, face, -1
21067, face, 2
21068, face, -1
21069, face, -1
21070, face, -1
21071, face, 2
21072, face, -1
21073, face, -1
21074, face, -1
21075, face, 2
21076, face, -1
21077, face, -1
21078, face, -1
21079, face, 2
21080, face, -1
21081, face, -1
21082, face, -1
21083, face, 2
21084, face, -1
21085, face, -1
21086, face, -1
21087, face, 2
21088, face, -1
21089, face, -1
21090, face, -1
21091, face, 2
21092, face, -1
21093, face, -1
21094, face, -1
21095, face, 2
21096, face, -1
21097, face, -1
21098, face, -1
21099, face, 2
21100, face, -1
21101, face, -1
21102, face, -1
21103, face, 2
21104, face, -1
21105, face, -1
21106, face, -1
21107, face, 2
21108, face, -1
21109, face, -1
21110, face, -1
21111, face, 2
21112, face, -1
21113, face, -1
21114, face, -1
21115, face, 2
21116, face, -1
21117, face, -1
21118, face, -1
21119, face, 2
21120, face, -1
21121, face, -1
21122, face, -1
21123, face, 2
21124, face, -1
21125, face, -1
21126, face, -1
21127, face, 2
21128, face, -1
21129, face, -1
21130, face, -1
21131, face, 2
21132, face, -1
21133, face, -1
21134, face, -1
21135, face, 2
21136, face, -1
21137, face, -1
21138, face, -1
21139, face, 2
21140, face, -1
21141, face, -1
21142, face, -1
21143, face, 2
21144, face, -1
21145, face, -1
21146, face, -1
21147, face, 2
21148, face, -1
21149, face, -1
21150, face, -1
21151, face, 2
21152, face, -1
21153, face, -1
21154, face, -1
21155, face, 2
21156, face, -1
21157, face, -1
21158, face, -1
21159, face, 2
21160, face, -1
21161, face, -1
21162, face, -1
21163, face, 2
21164, face, -1
21165, face, -1
21166, face, -1
21167, face, 2
21168, face, -1
21169, face, -1
21170, face, -1
21171, face, 2
21172, face, -1
21173, face, -1
21174, face, -1
21175, face, 2
21176, face, -1
21177, face, -1
21178, face, -1
21179, face, 2
21180, face, -1
21181, face, -1
21182, face, -1
21183, face, 2
21184, face, -1
21185, face, -1
21186, face, -1
21187, face, 2
21188, face, -1
21189, face, -1
21190, face, -1
21191, face, 2
21192, face, -1
21193, face, -1
21194, face, -1
21195, face, 2
21196, face, -1
21197, face, -1
21198, face, -1
21199, face, 2
21200, face, -1
21201, face, -1
21202, face, -1
21203, face, 2
21204, face, -1
21205, face, -1
21206, face, -1
21207, face, 2
21208, face, -1
21209, face, -1
21210, face, -1
21211, face, 2
21212, face, -1
21213, face, -1
21214, face, -1
21215, face, 2
21216, face, -1
21217, face, -1
21218, face, -1
21219, face, 2
21220, face, -1
21221, face, -1
21222, face, -1
21223, face, 2
21224, face, -1
21225, face, -1
21226, face, -1
21227, face, 2
21228, face, 1
21229, face, -1
21230, face, -1
21231, face, 2
21232, face, 1
21233, face, -1
21234, face, -1
21235, face, -1
21236, face, 2
21237, face, -1
21238, face, -1
21239, face, -1
21240, face, 2
21241, face, -1
21242, face, -1
21243, face, -1
21244, face, 2
21245, face, -1
21246, face, -1
21247, face, -1
21248, face, 2
21249, face, -1
21250, face, -1
21251, face, -1
21252, face, 2
21253, face, -1
21254, face, -1
21255, face, -1
21256, face, 2
21257, face, -1
21258, face, -1
21259, face, -1
21260, face, 2
21261, face, -1
21262, face, -1
21263, face, -1
21264, face, 2
21265, face, -1
21266, face, -1
21267, face, -1
21268, face, 2
21269, face, -1
21270, face, -1
21271, face, -1
21272, face, 2
21273, face, -1
21274, face, -1
21275, face, -1
21276, face, 2
21277, face, -1
21278, face, -1
21279, face, -1
21280, face, 2
21281, face, -1
21282, face, -1
21283, face, -1
21284, face, 2
21285, face, -1
21286, face, -1
21287, face, -1
21288, face, 2
21289, face, -1
21290, face, -1
21291, face, -1
21292, face, 2
21293, face, -1
21294, face, -1
21295, face, -1
21296, face, 2
21297, face, -1
21298, face, -1
21299, face, -1
21300, face, 2
21301, face, -1
21302, face, -1
21303, face, -1
21304, face, 2
21305, face, -1
21306, face, -1
21307, face, -1
21308, face, 2
21309, face, -1
21310, face, -1
21311, face, -1
21312, face, 2
21313, face, -1
21314, face, -1
21315, face, -1
21316, face, 2
21317, face, -1
21318, face, -1
21319, face, -1
21320, face, 2
21321, face, -1
21322, face, -1
21323, face, -1
21324, face, 2
21325, face, -1
21326, face, -1
21327, face, -1
21328, face, 2
21329, face, -1
21330, face, -1
21331, face, -1
21332, face, 2
21333, face, -1
21334, face, -1
21335, face, -1
21336, face, 2
21337, face, -1
21338, face, -1
21339, face, -1
21340, face, 2
21341, face, -1
21342, face, -1
21343, face, -1
21344, face, 2
21345, face, -1
21346, face, -1
21347, face, -1
21348, face, 2
21349, face, -1
21350, face, -1
21351, face, -1
21352, face, 2
21353, face, -1
21354, face, -1
21355, face, -1
21356, face, 2
21357, face, -1
21358, face, -1
21359, face, -1
21360, face, 2
21361, face, -1
21362, face, -1
21363, face, -1
21364, face, 2
21365, face, -1
21366, face, -1
21367, face, -1
21368, face, 2
21369, face, -1
21370, face, -1
21371, face, -1
21372, face, 2
21373, face, -1
21374, face, -1
21375, face, -1
21376, face, 2
21377, face, -1
21378, face, -1
21379, face, -1
21380, face, 2
21381, face, -1
21382, face, -1
21383, face, -1
21384, face, 2
21385, face, -1
21386, face, -1
21387, face, -1
21388, face, 2
21389, face, -1
21390, face, -1
21391, face, -1
21392, face, 2
21393, face, -1
21394, face, -1
21395, face, -1
21396, face, 2
21397, face, -1
21398, face, -1
21399, face, -1
21400, face, 2
21401, face, -1
21402, face, -1
21403, face, -1
21404, face, 2
21405, face, -1
21406, face, -1
21407, face, -1
21408, face, 2
21409, face, -1
21410, face, -1
21411, face, -1
21412, face, 2
21413, face, -1
21414, face, -1
21415, face, -1
21416, face, 2
21417, face, -1
21418, face, -1
21419, face, -1
21420, face, 2
21421, face, -1
21422, face, -1
21423, face, -1
21424, face, 2
21425, face, -1
21426, face, -1
21427, face, -1
21428, face, 2
21429, face, -1
21430, face, -1
21431, face, -1
21432, face, 2
21433, face, -1
21434, face, -1
21435, face, -1
21436, face, 2
21437, face, -1
21438, face, -1
21439, face, -1
21440, face, 2
21441, face, -1
21442, face, -1
21443, face, -1
21444, face, 2
21445, face, -1
21446, face, -1
21447, face, -1
21448, face, 2
21449, face, -1
21450, face, -1
21451, face, -1
21452, face, 2
21453, face, -1
21454, face, -1
21455, face, -1
21456, face, 2
21457, face, -1
21458, face, -1
21459, face, -1
21460, face, 2
21461, face, -1
21462, face, -1
21463, face, -1
21464, face, 2
21465, face, -1
21466, face, -1
21467, face, -1
21468, face, 2
21469, face, -1
21470, face, -1
21471, face, -1
21472, face, 2
21473, face, -1
21474, face, -1
21475, face, -1
21476, face, 2
21477, face, -1
21478, face, -1
21479, face, -1
21480, face, 2
21481, face, -1
21482, face, -1
21483, face, -1
21484, face, 2
21485, face, -1
21486, face, -1
21487, face, -1
21488, face, 2
21489, face, -1
21490, face, -1
21491, face, -1
21492, face, 2
21493, face, -1
21494, face, -1
21495, face, -1
21496, face, 2
21497, face, -1
21498, face, -1
21499, face, -1
21500, face, 2
21501, face, -1
21502, face, -1
21503, face, -1
21504, face, 2
21505, face, -1
21506, face, -1
21507, face, -1
21508, face, 2
21509, face, -1
21510, face, -1
21511, face, -1
21512, face, 2
21513, face, -1
21514, face, -1
21515, face, -1
21516, face, 2
21517, face, -1
21518, face, -1
21519, face, -1
21520, face, 2
21521, face, -1
21522, face, -1
21523, face, -1
21524, face, 2
21525, face, -1
21526, face, -1
21527, face, -1
21528, face, 2
21529, face, -1
21530, face, -1
21531, face, -1
21532, face, 2
21533, face, -1
21534, face, -1
21535, face, -1
21536, face, 2
21537, face, -1
21538, face, -1
21539, face, -1
21540, face, 2
21541, face, -1
21542, face, -1
21543, face, -1
21544, face, 2
21545, face, -1
21546, face, -1
21547, face, -1
21548, face, 2
21549, face, 1
21550, face, -1
21551, face, -1
21552, face, 2
21553, face, 1
21554, face, -1
21555, face, -1
21556, face, 2
21557, face, -1
21558, face, -1
21559, face, 2
21560, face, -1
21561, face, -1
21562, face, 2
21563, face, -1
21564, face, -1
21565, face, 2
21566, face, -1
21567, face, -1
21568, face, 2
21569, face, -1
21570, face, -1
21571, face, 2
21572, face, -1
21573, face, -1
21574, face, 2
21575, face, -1
21576, face, -1
21577, face, 2
21578, face, -1
21579, face, -1
21580, face, 2
21581, face, -1
21582, face, -1
21583, face, 2
21584, face, -1
21585, face, -1
21586, face, 2
21587, face, -1
21588, face, -1
21589, face, 2
21590, face, -1
21591, face, -1
21592, face, 2
21593, face, -1
21594, face, -1
21595, face, 2
21596, face, -1
21597, face, -1
21598, face, 2
21599, face, -1
21600, face, -1
21601, face, 2
21602, face, -1
21603, face, -1
21604, face, 2
21605, face, -1
21606, face, -1
21607, face, 2
21608, face, -1
21609, face, -1
21610, face, 2
21611, face, -1
21612, face, -1
21613, face, 2
21614, face, -1
21615, face, -1
21616, face, 2
21617, face, -1
21618, face, -1
21619, face, 2
21620, face, -1
21621, face, -1
21622, face, 2
21623, face, -1
21624, face, -1
21625, face, 2
21626, face, -1
21627, face, -1
21628, face, 2
21629, face, -1
21630, face, -1
21631, face, 2
21632, face, -1
21633, face, -1
21634, face, 2
21635, face, -1
21636, face, -1
21637, face, 2
21638, face, -1
21639, face, -1
21640, face, 2
21641, face, -1
21642, face, -1
21643, face, 2
21644, face, -1
21645, face, -1
21646, face, 2
21647, face, -1
21648, face, -1
21649, face, 2
21650, face, -1
21651, face, -1
21652, face, 2
21653, face, -1
21654, face, -1
21655, face, 2
21656, face, -1
21657, face, -1
21658, face, 2
21659, face, -1
21660, face, -1
21661, face, 2
21662, face, -1
21663, face, -1
21664, face, 2
21665, face, -1
21666, face, -1
21667, face, 2
21668, face, -1
21669, face, -1
21670, face, 2
21671, face, -1
21672, face, -1
21673, face, 2
21674, face, -1
21675, face, -1
21676, face, 2
21677, face, -1
21678, face, -1
21679, face, 2
21680, face, -1
21681, face, -1
21682, face, 2
21683, face, -1
21684, face, -1
21685, face, 2
21686, face, -1
21687, face, -1
21688, face, 2
21689, face, -1
21690, face, -1
21691, face, 2
21692, face, -1
21693, face, -1
21694, face, 2
21695, face, -1
21696, face, -1
21697, face, 2
21698, face, -1
21699, face, -1
21700, face, 2
21701, face, -1
21702, face, -1
21703, face, 2
21704, face, -1
21705, face, -1
21706, face, 2
21707, face, -1
21708, face, -1
21709, face, 2
21710, face, -1
21711, face, -1
21712, face, 2
21713, face, -1
21714, face, -1
21715, face, 2
21716, face, -1
21717, face, -1
21718, face, 2
21719, face, -1
21720, face, -1
21721, face, 2
21722, face, -1
21723, face, -1
21724, face, 2
21725, face, -1
21726, face, -1
21727, face, 2
21728, face, -1
21729, face, -1
21730, face, 2
21731, face, -1
21732, face, -1
21733, face, 2
21734, face, -1
21735, face, -1
21736, face, 2
21737, face, -1
21738, face, -1
21739, face, 2
21740, face, -1
21741, face, -1
21742, face, 2
21743, face, -1
21744, face, -1
21745, face, 2
21746, face, -1
21747, face, -1
21748, face, 2
21749, face, -1
21750, face, -1
21751, face, 2
21752, face, -1
21753, face, -1
21754, face, 2
21755, face, -1
21756, face, -1
21757, face, 2
21758, face, -1
21759, face, -1
21760, face, 2
21761, face, -1
21762, face, -1
21763, face, 2
21764, face, -1
21765, face, -1
21766, face, 2
21767, face, -1
21768, face, -1
21769, face, 2
21770, face, -1
21771, face, -1
21772, face, 2
21773, face, -1
21774, face, -1
21775, face, 2
21776, face, -1
21777, face, -1
21778, face, 2
21779, face, -1
21780, face, -1
21781, face, 2
21782, face, -1
21783, face, -1
21784, face, 2
21785, face, -1
21786, face, -1
21787, face, 2
21788, face, -1
21789, face, -1
21790, face, 2
21791, face, 1
21792, face, -1
21793, face, 2
21794, face, 1
21795, face, -1
21796, face, -1
21797, face, -1
21798, face, -1
21799, face, -1
21800, face, -1
21801, face, -1
21802, face, -1
21803, face, -1
21804, face, -1
21805, face, -1
21806, face, -1
21807, face, -1
21808, face, -1
21809, face, -1
21810, face, -1
21811, face, -1
21812, face, -1
21813, face, -1
21814, face, -1
21815, face, -1
21816, face, -1
21817, face, -1
21818, face, -1
21819, face, -1
21820, face, -1
21821, face, -1
21822, face, -1
21823, face, -1
21824, face, -1
21825, face, -1
21826, face, -1
21827, face, -1
21828, face, -1
21829, face, -1
21830, face, -1
21831, face, -1
21832, face, -1
21833, face, -1
21834, face, -1
21835, face, -1
21836, face, -1
21837, face, -1
21838, face, -1
21839, face, -1
21840, face, -1
21841, face, -1
21842, face, -1
21843, face, -1
21844, face, -1
21845, face, -1
21846, face, -1
21847, face, -1
21848, face, -1
21849, face, -1
21850, face, -1
21851, face, -1
21852, face, -1
21853, face, -1
21854, face, -1
21855, face, -1
21856, face, -1
21857, face, -1
21858, face, -1
21859, face, -1
21860, face, -1
21861, face, -1
21862, face, -1
21863, face, -1
21864, face, -1
21865, face, -1
21866, face, -1
21867, face, -1
21868, face, -1
21869, face, -1
21870, face, -1
21871, face, -1
21872, face, -1
21873, face, -1
21874, face, -1
21875, face, -1
21876, face, -1
21877, face, -1
21878, face, -1
21879, face, -1
21880, face, -1
21881, face, -1
21882, face, -1
21883, face, -1
21884, face, -1
21885, face, -1
21886, face, -1
21887, face, -1
21888, face, -1
21889, face, -1
21890, face, -1
21891, face, -1
21892, face, -1
21893, face, -1
21894, face, -1
21895, face, -1
21896, face, -1
21897, face, -1
21898, face, -1
21899, face, -1
21900, face, -1
21901, face, -1
21902, face, -1
21903, face, -1
21904, face, -1
21905, face, -1
21906, face, -1
21907, face, -1
21908, face, -1
21909, face, -1
21910, face, -1
21911, face, -1
21912, face, -1
21913, face, -1
21914, face, -1
21915, face, -1
21916, face, -1
21917, face, -1
21918, face, -1
21919, face, -1
21920, face, -1
21921, face, -1
21922, face, -1
21923, face, -1
21924, face, -1
21925, face, -1
21926, face, -1
21927, face, -1
21928, face, -1
21929, face, -1
21930, face, -1
21931, face, -1
21932, face, -1
21933, face, -1
21934, face, -1
21935, face, -1
21936, face, -1
21937, face, -1
21938, face, -1
21939, face, -1
21940, face, -1
21941, face, -1
21942, face, -1
21943, face, -1
21944, face, -1
21945, face, -1
21946, face, -1
21947, face, -1
21948, face, -1
21949, face, -1
21950, face, -1
21951, face, -1
21952, face, -1
21953, face, -1
21954, face, -1
21955, face, -1
21956, face, -1
21957, face, -1
21958, face, -1
21959, face, -1
21960, face, -1
21961, face, -1
21962, face, -1
21963, face, -1
21964, face, -1
21965, face, -1
21966, face, -1
21967, face, -1
21968, face, -1
21969, face, -1
21970, face, -1
21971, face, -1
21972, face, -1
21973, face, -1
21974, face, -1
21975, face, -1
21976, face, -1
21977, face, -1
21978, face, -1
21979, face, -1
21980, face, -1
21981, face, -1
21982, face, -1
21983, face, -1
21984, face, -1
21985, face, -1
21986, face, -1
21987, face, -1
21988, face, -1
21989, face, -1
21990, face, -1
21991, face, -1
21992, face, -1
21993, face, -1
21994, face, -1
21995, face, -1
21996, face, -1
21997, face, -1
21998, face, -1
21999, face, -1
22000, face, -1
22001, face, -1
22002, face, -1
22003, face, -1
22004, face, -1
22005, face, -1
22006, face, -1
22007, face, -1
22008, face, -1
22009, face, -1
22010, face, -1
22011, face, -1
22012, face, -1
22013, face, -1
22014, face, -1
22015, face, -1
22016, face, -1
22017, face, -1
22018, face, -1
22019, face, -1
22020, face, -1
22021, face, -1
22022, face, -1
22023, face, -1
22024, face, -1
22025, face, -1
22026, face, -1
22027, face, -1
22028, face, -1
22029, face, -1
22030, face, -1
22031, face, -1
22032, face, 1
22033, face, -1
22034, face, -1
22035, face, 1
22036, face, -1
22037, face, -1
22038, face, -1
22039, face, -1
22040, face, -1
22041, face, -1
22042, face, -1
22043, face, -1
22044, face, -1
22045, face, -1
22046, face, -1
22047, face, -1
22048, face, -1
22049, face, -1
22050, face, -1
22051, face, -1
22052, face, -1
22053, face, -1
22054, face, -1
22055, face, -1
22056, face, -1
22057, face, -1
22058, face, -1
22059, face, -1
22060, face, -1
22061, face, -1
22062, face, -1
22063, face, -1
22064, face, -1
22065, face, -1
22066, face, -1
22067, face, -1
22068, face, -1
22069, face, -1
22070, face, -1
22071, face, -1
22072, face, -1
22073, face, -1
22074, face, -1
22075, face, -1
22076, face, -1
22077, face, -1
22078, face, -1
22079, face, -1
22080, face, -1
22081, face, -1
22082, face, -1
22083, face, -1
22084, face, -1
22085, face, -1
22086, face, -1
22087, face, -1
22088, face, -1
22089, face, -1
22090, face, -1
22091, face, -1
22092, face, -1
22093, face, -1
22094, face, -1
22095, face, -1
22096, face, -1
22097, face, -1
22098, face, -1
22099, face, -1
22100, face, -1
22101, face, -1
22102, face, -1
22103, face, -1
22104, face, -1
22105, face, -1
22106, face, -1
22107, face, -1
22108, face, -1
22109, face, -1
22110, face, -1
22111, face, -1
22112, face, -1
22113, face, -1
22114, face, -1
22115, face, -1
22116, face, -1
22117, face, -1
22118, face, -1
22119, face, -1
22120, face, -1
22121, face, -1
22122, face, -1
22123, face, -1
22124, face, -1
22125, face, -1
22126, face, -1
22127, face, -1
22128, face, -1
22129, face, -1
22130, face, -1
22131, face, -1
22132, face, -1
22133, face, -1
22134, face, -1
22135, face, -1
22136, face, -1
22137, face, -1
22138, face, -1
22139, face, -1
22140, face, -1
22141, face, -1
22142, face, -1
22143, face, -1
22144, face, -1
22145, face, -1
22146, face, -1
22147, face, -1
22148, face, -1
22149, face, -1
22150, face, -1
22151, face, -1
22152, face, -1
22153, face, -1
22154, face, -1
22155, face, -1
22156, face, -1
22157, face, -1
22158, face, -1
22159, face, -1
22160, face, -1
22161, face, -1
22162, face, -1
22163, face, -1
22164, face, -1
22165, face, -1
22166, face, -1
22167, face, -1
22168, face, -1
22169, face, -1
22170, face, -1
22171, face, -1
22172, face, -1
22173, face, -1
22174, face, -1
22175, face, -1
22176, face, -1
22177, face, -1
22178, face, -1
22179, face, -1
22180, face, -1
22181, face, -1
22182, face, -1
22183, face, -1
22184, face, -1
22185, face, -1
22186, face, -1
22187, face, -1
22188, face, -1
22189, face, -1
22190, face, -1
22191, face, -1
22192, face, -1
22193, face, -1
22194, face, -1
22195, face, -1
22196, face, -1
22197, face, -1
22198, face, -1
22199, face, -1
22200, face, -1
22201, face, -1
22202, face, -1
22203, face, -1
22204, face, -1
22205, face, -1
22206, face, -1
22207, face, -1
22208, face, -1
22209, face, -1
22210, face, -1
22211, face, -1
22212, face, -1
22213, face, -1
22214, face, -1
22215, face, -1
22216, face, -1
22217, face, -1
22218, face, -1
22219, face, -1
22220, face, -1
22221, face, -1
22222, face, -1
22223, face, -1
22224, face, -1
22225, face, -1
22226, face, -1
22227, face, -1
22228, face, -1
22229, face, -1
22230, face, -1
22231, face, -1
22232, face, -1
22233, face, -1
22234, face, -1
22235, face, -1
22236, face, -1
22237, face, -1
22238, face, -1
22239, face, -1
22240, face, -1
22241, face, -1
22242, face, -1
22243, face, -1
22244, face, -1
22245, face, -1
22246, face, -1
22247, face, -1
22248, face, -1
22249, face, -1
22250, face, -1
22251, face, -1
22252, face, -1
22253, face, -1
22254, face, -1
22255, face, -1
22256, face, -1
22257, face, -1
22258, face, -1
22259, face, -1
22260, face, -1
22261, face, -1
22262, face, -1
22263, face, -1
22264, face, -1
22265, face, -1
22266, face, -1
22267, face, -1
22268, face, -1
22269, face, -1
22270, face, -1
22271, face, -1
22272, face, -1
22273, face, 1
22274, face, -1
22275, face, -1
22276, face, 1
22277, face, -1
22278, face, -1
22279, face, -1
22280, face, -1
22281, face, -1
22282, face, -1
22283, face, -1
22284, face, -1
22285, face, -1
22286, face, -1
22287, face, -1
22288, face, -1
22289, face, -1
22290, face, -1
22291, face, -1
22292, face, -1
22293, face, -1
22294, face, -1
22295, face, -1
22296, face, -1
22297, face, -1
22298, face, -1
22299, face, -1
22300, face, -1
22301, face, -1
22302, face, -1
22303, face, -1
22304, face, -1
22305, face, -1
22306, face, -1
22307, face, -1
22308, face, -1
22309, face, -1
22310, face, -1
22311, face, -1
22312, face, -1
22313, face, -1
22314, face, -1
22315, face, -1
22316, face, -1
22317, face, -1
22318, face, -1
22319, face, -1
22320, face, -1
22321, face, -1
22322, face, -1
22323, face, -1
22324, face, -1
22325, face, -1
22326, face, -1
22327, face, -1
22328, face, -1
22329, face, -1
22330, face, -1
22331, face, -1
22332, face, -1
22333, face, -1
22334, face, -1
22335, face, -1
22336, face, -1
22337, face, -1
22338, face, -1
22339, face, -1
22340, face, -1
22341, face, -1
22342, face, -1
22343, face, -1
22344, face, -1
22345, face, -1
22346, face, -1
22347, face, -1
22348, face, -1
22349, face, -1
22350, face, -1
22351, face, -1
22352, face, -1
22353, face, -1
22354, face, -1
22355, face, -1
22356, face, -1
22357, face, -1
22358, face, -1
22359, face, -1
22360, face, -1
22361, face, -1
22362, face, -1
22363, face, -1
22364, face, -1
22365, face, -1
22366, face, -1
22367, face, -1
22368, face, -1
22369, face, -1
22370, face, -1
22371, face, -1
22372, face, -1
22373, face, -1
22374, face, -1
22375, face, -1
22376, face, -1
22377, face, -1
22378, face, -1
22379, face, -1
22380, face, -1
22381, face, -1
22382, face, -1
22383, face, -1
22384, face, -1
22385, face, -1
22386, face, -1
22387, face, -1
22388, face, -1
22389, face, -1
22390, face, -1
22391, face, -1
22392, face, -1
22393, face, -1
22394, face, -1
22395, face, -1
22396, face, -1
22397, face, -1
22398, face, -1
22399, face, -1
22400, face, -1
22401, face, -1
22402, face, -1
22403, face, -1
22404, face, -1
22405, face, -1
22406, face, -1
22407, face, -1
22408, face, -1
22409, face, -1
22410, face, -1
22411, face, -1
22412, face, -1
22413, face, -1
22414, face, -1
22415, face, -1
22416, face, -1
22417, face, -1
22418, face, -1
22419, face, -1
22420, face, -1
22421, face, -1
22422, face, -1
22423, face, -1
22424, face, -1
22425, face, -1
22426, face, -1
22427, face, -1
22428, face, -1
22429, face, -1
22430, face, -1
22431, face, -1
22432, face, -1
22433, face, -1
22434, face, -1
22435, face, -1
22436, face, -1
22437, face, -1
22438, face, -1
22439, face, -1
22440, face, -1
22441, face, -1
22442, face, -1
22443, face, -1
22444, face, -1
22445, face, -1
22446, face, -1
22447, face, -1
22448, face, -1
22449, face, -1
22450, face, -1
22451, face, -1
22452, face, -1
22453, face, -1
22454, face, -1
22455, face, -1
22456, face, -1
22457, face, -1
22458, face, -1
22459, face, -1
22460, face, -1
22461, face, -1
22462, face, -1
22463, face, -1
22464, face, -1
22465, face, -1
22466, face, -1
22467, face, -1
22468, face, -1
22469, face, -1
22470, face, -1
22471, face, -1
22472, face, -1
22473, face, -1
22474, face, -1
22475, face, -1
22476, face, -1
22477, face, -1
22478, face, -1
22479, face, -1
22480, face, -1
22481, face, -1
22482, face, -1
22483, face, -1
22484, face, -1
22485, face, -1
22486, face, -1
22487, face, -1
22488, face, -1
22489, face, -1
22490, face, -1
22491, face, -1
22492, face, -1
22493, face, -1
22494, face, -1
22495, face, -1
22496, face, -1
22497, face, -1
22498, face, -1
22499, face, -1
22500, face, -1
22501, face, -1
22502, face, -1
22503, face, -1
22504, face, -1
22505, face, -1
22506, face, -1
22507, face, -1
22508, face, -1
22509, face, -1
22510, face, -1
22511, face, -1
22512, face, -1
22513, face, -1
22514, face, 1
22515, face, -1
22516, face, -1
22517, face, 1
22518, face, -1
22519, face, -1
22520, face, -1
22521, face, -1
22522, face, -1
